UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
140960,3193,2864,2648,545,4,85,5,0,0,0,0,4,1,2,63,23,2966,724,176,1933,133,2507,692,149,1660,6,459,32,27,273,127,3,85,5,0,0,0,0,3,1,2,62,227,141,86,12,75,4,1,1,0,0,4,1,3,68,452,304,148,246,168,78,206,136,70,4,86,10,0,600,118,5,1,83,16,1,0,13,56,31,12,57,31,32,43,25
140988,1318,1166,1068,250,55,20,9,1,1,0,0,3,8,2,51,24,1203,292,115,621,175,983,288,113,579,3,220,4,2,42,172,55,20,10,1,1,0,0,3,9,2,51,115,85,30,60,25,8,1,1,0,0,4,2,0,53,186,106,80,135,75,60,51,31,20,14,77,9,0,249,25,2,16,85,9,1,5,22,18,60,15,20,65,100,0,0
141006,1795,1131,795,1000,35,52,7,1,1,0,0,3,0,1,51,15,1795,436,143,828,388,795,266,80,431,18,1000,170,63,397,370,35,52,7,1,1,0,0,3,0,1,51,0,0,0,,,,,,,,,,,,491,491,0,215,215,0,276,276,0,17,56,27,0,388,48,0,0,89,11,0,0,22,30,48,22,30,48,,,
141060,3417,2956,2657,760,5,86,1,2,2,0,1,2,3,0,95,21,3417,705,13,2696,3,2657,701,13,1940,3,760,4,0,756,0,5,86,1,2,2,0,1,2,3,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,149,552,2,2,21,78,0,0,21,12,67,21,12,67,,,
141167,1471,1063,803,668,34,42,5,3,2,1,1,0,13,2,65,10,1022,140,208,650,24,583,100,90,384,9,439,40,118,266,15,35,39,6,3,2,2,1,0,14,3,58,449,220,229,34,51,2,2,2,0,0,0,11,1,82,,,,,,,,,,,,,,107,33,0,0,76,24,0,0,45,41,14,38,45,17,60,33,7
141185,3067,1827,1025,2042,70,11,9,3,3,0,0,3,2,3,62,8,3013,270,58,547,2138,994,248,45,489,212,2019,22,13,58,1926,70,11,9,3,3,0,0,3,2,3,62,54,31,23,70,11,13,2,2,0,0,0,4,0,70,,,,,,,,,,,,,,223,46,1,0,83,17,0,0,53,11,36,53,11,37,65,35,0
141237,2615,1511,797,1818,70,12,6,3,3,0,1,2,6,1,53,10,2524,242,41,461,1780,742,241,37,424,40,1782,1,4,37,1740,70,12,6,3,3,0,1,2,6,1,53,91,55,36,74,9,7,1,1,0,0,0,8,2,41,,,,,,,,,,,,,,188,28,26,0,78,12,11,0,47,21,32,46,21,33,66,21,13
141255,4466,2187,1035,3431,42,42,11,1,0,0,0,3,0,0,65,5,4466,685,338,1864,1579,1035,205,98,627,105,3431,480,240,1237,1474,42,42,11,1,0,0,0,3,0,0,65,0,0,0,,,,,,,,,,,,1407,1407,0,421,421,0,986,986,0,26,42,32,0,675,10,0,0,99,1,0,0,30,21,49,30,21,49,,,
141264,10262,7864,6381,3881,49,34,10,2,2,0,0,4,1,1,69,16,7166,1171,659,4792,544,5267,1120,490,3627,30,1899,51,169,1165,514,45,36,11,2,2,0,0,4,1,1,67,3096,1114,1982,58,30,5,2,2,0,0,3,1,1,74,3922,1376,2546,1494,739,755,2428,637,1791,7,74,19,0,857,305,8,1,73,26,1,0,46,29,25,30,37,33,83,9,7
141325,531,445,389,142,34,36,11,3,3,0,0,5,1,9,94,21,496,107,11,282,96,359,105,11,235,8,137,2,0,47,88,33,35,12,3,3,0,0,6,1,9,94,35,30,5,43,40,3,3,3,0,0,3,6,3,94,,,,,,,,,,,,,,73,17,17,0,68,16,16,0,19,16,65,14,17,69,91,0,9
141334,14337,9692,6856,7481,53,30,8,2,2,0,0,4,2,1,68,15,9103,1419,746,5355,1583,5984,1353,584,3988,59,3119,66,162,1367,1524,51,29,10,2,2,0,0,5,2,1,62,5234,872,4362,56,32,5,1,1,0,0,3,2,1,79,5963,1297,4666,1317,675,642,4646,622,4024,15,70,14,0,1308,75,34,2,92,5,2,0,51,28,21,29,42,30,91,4,5
141361,1457,1047,781,676,65,5,5,2,1,0,0,4,13,5,58,15,1451,220,41,494,696,775,220,41,489,25,676,0,0,5,671,65,5,5,2,1,0,0,4,13,5,58,6,6,0,83,0,0,0,0,0,0,17,0,0,67,,,,,,,,,,,,,,170,35,0,15,77,16,0,7,29,8,64,29,7,64,0,100,0
141486,2709,2308,2053,656,12,3,13,33,23,10,0,18,20,0,72,15,1831,292,151,1229,159,1447,281,130,978,58,384,11,21,251,101,8,2,13,31,22,8,0,17,29,0,70,878,606,272,21,4,14,37,25,12,0,20,3,1,75,,,,,,,,,,,,,,131,158,2,1,45,54,1,0,38,32,31,23,42,35,68,11,21
141565,2668,2259,1993,675,19,1,16,24,15,10,1,34,0,4,64,14,2292,344,316,1500,132,1774,320,252,1200,2,518,24,64,300,130,19,1,17,23,13,10,0,34,0,4,63,376,219,157,14,0,12,33,25,7,5,32,0,3,71,674,432,242,356,234,122,318,198,120,6,75,19,0,254,86,4,0,74,25,1,0,18,46,35,15,53,32,37,8,55
141574,20028,16859,14894,5134,21,1,13,34,31,3,0,24,1,6,60,19,15375,3103,1438,10488,346,12796,2967,1065,8608,156,2579,136,373,1880,190,20,1,15,35,33,3,0,24,1,4,59,4653,2098,2555,24,1,9,29,24,5,0,22,0,15,62,5248,1649,3599,2288,929,1359,2960,720,2240,4,85,11,0,1878,1138,84,3,61,37,3,0,8,43,49,5,51,43,16,15,68
141608,85,85,85,0,6,6,13,39,27,12,2,34,0,0,40,13,85,11,0,74,0,85,11,0,74,0,0,0,0,0,0,6,6,13,39,27,12,2,34,0,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
141644,4921,3671,2875,2046,22,5,19,20,14,5,0,23,4,6,65,13,3533,465,272,1655,1141,2237,460,173,1400,204,1296,5,99,255,937,19,4,21,17,11,6,0,27,3,8,63,1388,638,750,30,6,14,26,22,4,1,15,6,3,71,1805,656,1149,857,418,439,948,238,710,27,54,19,0,110,339,15,1,24,73,3,0,25,24,51,11,29,60,59,13,28
141680,3342,1699,868,2474,8,2,15,41,36,6,0,31,1,1,49,7,3342,450,275,1172,1445,868,241,134,475,18,2474,209,141,697,1427,8,2,15,41,36,6,0,31,1,1,49,0,0,0,,,,,,,,,,,,1104,1104,0,238,238,0,866,866,0,12,54,33,0,431,18,1,0,96,4,0,0,49,28,23,49,28,23,,,
141796,5914,2953,1457,4457,10,2,13,42,38,5,0,25,0,6,65,6,5914,863,652,2395,2004,1457,359,196,867,35,4457,504,456,1528,1969,10,2,13,42,38,5,0,25,0,6,65,0,0,0,,,,,,,,,,,,1965,1965,0,386,386,0,1579,1579,0,6,60,33,0,726,32,103,2,84,4,12,0,47,28,25,47,28,25,,,
141802,1335,619,257,1078,14,1,17,31,26,5,0,32,4,2,62,8,1335,242,56,418,619,257,103,20,123,11,1078,139,36,295,608,14,1,17,31,26,5,0,32,4,2,62,0,0,0,,,,,,,,,,,,276,276,0,49,49,0,227,227,0,34,44,21,1,240,2,0,0,99,1,0,0,33,23,44,33,23,44,,,
141811,6471,3282,1670,4801,7,2,16,43,38,4,0,30,1,1,61,9,6471,869,436,2133,3033,1670,566,161,883,60,4801,303,275,1250,2973,7,2,16,43,38,4,0,30,1,1,61,0,0,0,,,,,,,,,,,,1817,1817,0,341,341,0,1476,1476,0,19,53,28,0,854,10,2,3,98,1,0,0,58,23,20,58,23,20,,,
141839,2792,1485,601,2191,14,1,18,34,28,5,0,31,1,1,66,9,2792,481,128,1091,1092,601,238,36,323,4,2191,243,92,768,1088,14,1,18,34,28,5,0,31,1,1,66,0,0,0,,,,,,,,,,,,776,776,0,138,138,0,638,638,0,27,44,28,1,471,9,0,1,98,2,0,0,43,22,34,43,22,34,,,
141981,2814,2039,1515,1299,7,2,15,43,38,5,0,32,1,0,65,7,2814,237,484,1798,295,1515,196,276,1038,5,1299,41,208,760,290,7,2,15,43,38,5,0,32,1,0,65,0,0,0,,,,,,,,,,,,1112,1112,0,451,451,0,661,661,0,10,50,40,0,234,3,0,0,99,1,0,0,53,40,7,53,40,7,,,
141990,2765,1267,510,2255,13,1,18,25,18,7,0,38,3,1,64,7,2765,318,235,606,1606,510,196,79,220,15,2255,122,156,386,1591,13,1,18,25,18,7,0,38,3,1,64,0,0,0,,,,,,,,,,,,864,864,0,103,103,0,761,761,0,21,46,31,2,312,5,0,1,98,2,0,0,54,18,28,54,18,28,,,
142054,478,478,478,0,52,3,27,10,9,1,2,0,6,0,82,10,478,50,68,360,0,478,50,68,360,0,0,0,0,0,0,52,3,27,10,9,1,2,0,6,0,82,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,48,2,0,0,96,4,0,0,4,29,68,4,29,68,,,
142090,94,82,75,19,93,2,1,1,0,1,0,1,0,2,51,31,94,30,8,55,1,75,29,5,41,0,19,1,3,14,1,93,2,1,1,0,1,0,1,0,2,51,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19,11,0,0,63,37,0,0,0,0,100,0,0,100,,,
142115,27198,20067,15379,11819,70,2,15,3,3,0,1,5,3,1,57,14,23983,3430,1733,12511,6309,14119,3298,1052,9742,27,9864,132,681,2769,6282,70,2,15,3,3,0,1,5,3,1,57,3215,1260,1955,71,3,11,3,3,0,0,4,2,7,62,6324,3663,2661,2297,1418,879,4027,2245,1782,26,59,15,0,2205,1210,13,2,64,35,0,0,19,34,47,15,38,47,51,4,44
142179,3013,1483,709,2304,67,1,14,1,1,0,1,3,15,0,62,7,3013,406,153,919,1535,709,222,80,342,65,2304,184,73,577,1470,67,1,14,1,1,0,1,3,15,0,62,0,0,0,,,,,,,,,,,,574,574,0,197,197,0,377,377,0,50,31,19,0,405,1,0,0,100,0,0,0,22,28,51,22,28,51,,,
142276,13061,9858,7748,5313,56,1,14,2,2,0,1,3,20,3,59,15,10834,1766,690,5127,3251,6338,1670,504,4059,105,4496,96,186,1068,3146,53,1,15,2,1,0,2,3,23,2,58,2227,1410,817,70,1,10,3,2,0,1,3,6,7,63,3533,1855,1678,1926,983,943,1607,872,735,29,53,17,0,1480,134,1,151,84,8,0,9,19,35,45,16,38,46,34,24,42
142285,12286,10330,9074,3212,71,1,8,2,1,0,1,5,5,7,50,21,9574,2025,483,5239,1827,7317,1991,423,4892,11,2257,34,60,347,1816,72,1,9,1,1,0,1,5,5,6,50,2712,1757,955,67,2,7,2,2,0,2,4,5,11,51,2664,727,1937,1549,451,1098,1115,276,839,17,75,8,0,1262,524,200,39,62,26,10,2,12,33,55,6,37,57,35,17,48
142294,1090,1084,1080,10,57,2,18,2,2,0,1,6,3,11,51,25,1041,263,50,728,0,1031,262,50,719,0,10,1,0,9,0,57,2,18,2,2,0,1,5,4,11,51,49,49,0,65,2,18,2,2,0,0,6,2,4,53,,,,,,,,,,,,,,166,72,25,0,63,27,10,0,1,0,99,0,0,100,20,0,80
142328,3801,2761,2058,1743,71,1,8,1,1,0,2,4,10,1,63,13,3793,527,305,1553,1408,2057,486,191,1191,189,1736,41,114,362,1219,71,1,8,1,1,0,2,5,10,1,63,8,1,7,88,0,13,0,0,0,0,0,0,0,38,785,784,1,413,413,0,372,371,1,33,46,21,0,407,109,10,1,77,21,2,0,21,29,50,21,29,50,88,13,0
142407,88,88,88,0,56,1,33,1,1,0,2,6,0,1,97,32,88,28,0,60,0,88,28,0,60,0,0,0,0,0,0,56,1,33,1,1,0,2,6,0,1,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
142443,4585,2577,1562,3023,68,1,7,1,1,0,1,5,16,1,59,12,4585,822,190,1607,1966,1562,569,110,617,266,3023,253,80,990,1700,68,1,7,1,1,0,1,5,16,1,59,0,0,0,,,,,,,,,,,,1046,1046,0,318,318,0,728,728,0,35,40,23,2,638,137,37,10,78,17,5,1,27,39,34,27,39,34,,,
142461,1635,1330,1139,496,73,2,13,2,2,0,1,6,3,2,60,20,1043,209,62,753,19,940,209,56,669,6,103,0,6,84,13,72,2,15,1,1,0,1,7,1,2,56,592,199,393,74,2,10,2,2,0,1,4,5,2,66,602,116,486,208,59,149,394,57,337,1,87,11,0,123,82,4,0,59,39,2,0,16,37,47,6,46,49,35,22,43
142489,70,70,70,0,64,0,19,3,3,0,7,6,1,0,91,27,70,19,0,51,0,70,19,0,51,0,0,0,0,0,0,64,0,19,3,3,0,7,6,1,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,1,0,0,95,5,0,0,0,0,100,0,0,100,,,
142522,45585,29088,18413,27172,53,1,9,1,1,0,0,2,31,3,54,10,45585,7962,1264,35171,1188,18413,4509,788,13046,70,27172,3453,476,22125,1118,53,1,9,1,1,0,0,2,31,3,54,0,0,0,,,,,,,,,,,,20388,20388,0,3800,3800,0,16588,16588,0,3,52,45,1,1379,3967,2440,176,17,50,31,2,55,31,13,55,31,13,,,
142559,10176,5262,1937,8239,45,1,23,1,1,0,0,1,28,0,60,7,10176,1372,248,2190,6366,1937,761,122,855,199,8239,611,126,1335,6167,45,1,23,1,1,0,0,1,28,0,60,0,0,0,,,,,,,,,,,,1201,1201,0,301,301,0,900,900,0,62,26,12,0,1267,83,0,22,92,6,0,2,18,20,62,18,20,62,,,
142832,1631,1286,1073,558,45,15,11,20,20,0,1,4,4,0,81,0,9,0,0,9,0,0,0,0,0,0,9,0,0,9,0,78,22,0,0,0,0,0,0,0,0,0,1622,1073,549,45,15,11,21,21,0,1,4,4,0,81,,,,,,,,,,,,,,,,,,,,,,41,18,41,100,0,0,41,18,41
142957,29,18,11,18,28,31,0,7,7,0,0,3,21,10,59,28,18,8,3,5,2,9,5,1,3,0,9,3,2,2,2,28,33,0,6,6,0,0,0,17,17,61,11,2,9,27,27,0,9,9,0,0,9,27,0,55,,,,,,,,,,,,,,2,3,2,1,25,38,25,13,45,0,55,67,0,33,9,0,91
143048,3394,3236,3135,259,35,6,13,9,9,0,0,4,4,29,76,22,2805,604,158,2043,0,2611,604,156,1851,0,194,0,2,192,0,35,6,13,10,10,0,0,5,3,28,77,589,524,65,35,7,10,6,6,0,0,1,7,35,68,,,,,,,,,,,,,,100,358,146,0,17,59,24,0,2,13,85,1,13,86,6,14,79
143084,2570,2557,2549,21,54,5,13,3,3,0,0,4,2,20,53,26,2522,664,77,1749,32,2501,664,77,1733,27,21,0,0,16,5,53,5,13,3,3,0,0,4,2,20,53,48,48,0,79,0,10,4,4,0,0,4,2,0,94,,,,,,,,,,,,,,352,138,165,9,53,21,25,1,0,0,100,0,0,100,0,0,100
143118,5923,5121,4618,1305,45,8,35,3,3,0,0,3,6,1,72,16,4106,678,594,2702,132,3660,674,515,2471,0,446,4,79,231,132,39,6,42,3,3,0,0,3,7,1,67,1817,958,859,58,14,19,2,2,0,0,3,4,0,82,2038,649,1389,952,336,616,1086,313,773,0,84,16,0,583,92,3,0,86,14,0,0,31,14,56,13,16,71,70,8,22
143215,8492,4805,2941,5551,58,21,8,1,1,0,0,6,4,0,56,10,8492,1311,377,3987,2817,2941,860,239,1605,237,5551,451,138,2382,2580,58,21,8,1,1,0,0,6,4,0,56,0,0,0,,,,,,,,,,,,2473,2473,0,639,639,0,1834,1834,0,21,50,29,1,1239,59,12,1,95,5,1,0,15,27,58,15,27,58,,,
143233,61,36,20,41,77,10,2,0,0,0,0,0,8,3,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,61,20,41,77,10,2,0,0,0,0,0,8,3,59,,,,,,,,,,,,,,,,,,,,,,66,15,20,,,,66,15,20
143279,4001,2235,1343,2658,57,14,17,3,3,0,0,3,5,1,62,14,4001,695,161,1498,1647,1343,549,77,662,55,2658,146,84,836,1592,57,14,17,3,3,0,0,3,5,1,62,0,0,0,,,,,,,,,,,,939,939,0,177,177,0,762,762,0,27,49,23,0,631,55,9,0,91,8,1,0,12,30,57,12,30,57,,,
143288,513,504,499,14,71,18,10,0,0,0,0,1,1,0,58,29,513,148,33,290,42,499,148,33,276,42,14,0,0,14,0,71,18,10,0,0,0,0,1,1,0,58,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,80,34,0,34,54,23,0,23,1,0,99,1,0,99,,,
143297,193,133,94,99,88,2,1,1,1,0,1,2,6,0,92,0,179,0,37,139,3,94,0,9,85,0,85,0,28,54,3,88,2,1,1,1,0,1,2,5,0,92,14,0,14,86,0,0,0,0,0,0,0,14,0,93,,,,,,,,,,,,,,,,,,,,,,23,63,14,17,68,15,100,0,0
143358,4777,4279,3969,808,58,12,12,5,5,0,0,2,4,7,55,22,3596,811,120,2643,22,3501,807,119,2572,3,95,4,1,71,19,59,12,15,5,5,0,0,2,4,2,51,1181,468,713,53,9,4,5,5,0,0,1,5,23,66,859,68,791,243,41,202,616,27,589,1,97,2,0,704,92,15,0,87,11,2,0,16,39,45,1,49,50,62,9,29
143376,191,157,135,56,40,37,19,1,1,0,1,0,3,0,98,14,191,33,0,158,0,135,26,0,109,0,56,7,0,49,0,40,37,19,1,1,0,1,0,3,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,30,3,0,0,91,9,0,0,0,91,9,0,91,9,,,
143464,82,58,43,39,16,60,24,0,0,0,0,0,0,0,100,4,82,6,0,76,0,43,3,0,40,0,39,3,0,36,0,16,60,24,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,38,38,0,20,20,0,18,18,0,0,54,46,0,6,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
143473,51,24,7,44,2,0,98,0,0,0,0,0,0,0,94,6,51,14,0,37,0,7,3,0,4,0,44,11,0,33,0,2,0,98,0,0,0,0,0,0,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
143491,64,33,12,52,2,3,95,0,0,0,0,0,0,0,95,6,64,34,0,30,0,12,4,0,8,0,52,30,0,22,0,2,3,95,0,0,0,0,0,0,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,33,1,0,0,97,3,0,0,0,0,100,0,0,100,,,
143552,33,20,12,21,18,48,18,0,0,0,0,9,6,0,100,9,33,3,0,30,0,12,3,0,9,0,21,0,0,21,0,18,48,18,0,0,0,0,9,6,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
143613,1603,994,686,917,73,8,12,1,1,0,0,4,1,0,67,12,1603,263,87,701,552,686,198,64,369,55,917,65,23,332,497,73,8,12,1,1,0,0,4,1,0,67,0,0,0,,,,,,,,,,,,333,333,0,121,121,0,212,212,0,30,49,21,0,239,9,15,0,91,3,6,0,30,35,35,30,35,35,,,
143659,210,130,80,130,22,7,18,3,3,0,0,3,20,27,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,210,80,130,22,7,18,3,3,0,0,3,20,27,35,,,,,,,,,,,,,,,,,,,,,,33,21,45,,,,33,21,45
143853,2567,2544,2529,38,55,3,8,27,27,0,0,4,1,2,66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2567,2529,38,55,3,8,27,27,0,0,4,1,2,66,1496,0,1496,1474,0,1474,22,0,22,,,,,,,,,,,,,0,0,100,,,,0,0,100
143978,1100,879,742,358,50,15,17,7,7,0,0,4,3,4,81,0,21,4,2,15,0,0,0,0,0,0,21,4,2,15,0,14,38,29,5,5,0,0,5,10,0,76,1079,742,337,51,14,17,7,7,0,0,4,3,4,81,,,,,,,,,,,,,,3,1,0,0,75,25,0,0,9,47,44,76,24,0,8,47,45
144005,2238,1671,1313,925,7,66,9,2,2,0,0,0,10,7,70,9,1501,173,219,992,117,952,135,156,658,3,549,38,63,334,114,2,71,9,1,1,0,1,0,12,3,69,737,361,376,15,54,9,3,3,0,0,0,4,14,71,,,,,,,,,,,,,,121,48,4,0,70,28,2,0,16,43,40,11,52,37,27,25,48
144014,215,126,71,144,20,14,3,8,8,0,0,1,50,2,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,215,71,144,20,14,3,8,8,0,0,1,50,2,53,,,,,,,,,,,,,,,,,,,,,,78,22,0,,,,78,22,0
144050,18566,17576,16964,1602,29,5,11,16,16,0,0,4,2,32,46,23,7598,1726,229,5614,29,7578,1726,229,5607,16,20,0,0,7,13,29,7,17,19,19,0,0,7,3,18,46,10968,9386,1582,29,4,7,13,13,0,0,3,2,42,46,,,,,,,,,,,,,,146,1175,405,0,8,68,23,0,1,0,99,0,0,100,1,0,99
144157,3274,1855,1138,2136,2,64,28,1,1,0,0,4,0,1,55,10,3274,504,277,996,1497,1138,322,181,409,226,2136,182,96,587,1271,2,64,28,1,1,0,0,4,0,1,55,0,0,0,,,,,,,,,,,,1318,1318,0,470,470,0,848,848,0,23,36,40,1,498,6,0,0,99,1,0,0,30,20,50,30,20,50,,,
144166,9303,5024,2862,6441,6,35,52,3,3,0,0,3,0,1,74,8,9303,1296,882,4231,2894,2862,718,362,1375,407,6441,578,520,2856,2487,6,35,52,3,3,0,0,3,0,1,74,0,0,0,,,,,,,,,,,,3904,3904,0,1002,1002,0,2902,2902,0,9,48,42,0,1281,5,10,0,99,0,1,0,31,22,48,31,22,48,,,
144175,3137,1872,1232,1905,2,64,28,0,0,0,0,4,0,0,54,7,3137,387,269,1005,1476,1232,211,162,381,478,1905,176,107,624,998,2,64,28,0,0,0,0,4,0,0,54,0,0,0,,,,,,,,,,,,1446,1446,0,651,651,0,795,795,0,19,34,46,1,384,0,3,0,99,0,1,0,26,19,55,26,19,55,,,
144184,6839,3358,1599,5240,15,19,50,12,12,0,0,3,0,1,58,5,6839,544,319,1642,4334,1599,320,139,507,633,5240,224,180,1135,3701,15,19,50,12,12,0,0,3,0,1,58,0,0,0,,,,,,,,,,,,3977,3977,0,696,696,0,3281,3281,0,7,33,58,2,534,1,9,0,98,0,2,0,25,11,64,25,11,64,,,
144193,6296,3404,1943,4353,8,9,81,1,1,0,0,1,0,0,51,7,6296,684,323,1782,3507,1943,423,209,861,450,4353,261,114,921,3057,8,9,81,1,1,0,0,1,0,0,51,0,0,0,,,,,,,,,,,,2605,2605,0,618,618,0,1987,1987,0,19,39,41,1,674,8,2,0,99,1,0,0,20,19,61,20,19,61,,,
144209,6121,3394,2015,4106,12,32,43,7,7,0,0,4,0,2,59,8,6121,823,606,2778,1914,2015,516,322,1064,113,4106,307,284,1714,1801,12,32,43,7,7,0,0,4,0,2,59,0,0,0,,,,,,,,,,,,1550,1550,0,389,389,0,1161,1161,0,20,54,25,0,807,4,12,0,98,0,1,0,36,24,41,36,24,41,,,
144218,7798,4259,2470,5328,19,6,65,6,6,0,0,3,0,1,53,9,7798,1098,387,2887,3426,2470,732,219,1206,313,5328,366,168,1681,3113,19,6,65,6,6,0,0,3,0,1,53,0,0,0,,,,,,,,,,,,2920,2920,0,477,477,0,2443,2443,0,10,52,37,1,1088,2,8,0,99,0,1,0,23,19,58,23,19,58,,,
144281,5570,5403,5295,275,39,19,28,4,4,0,0,5,1,5,60,17,5422,959,416,3993,54,5174,944,400,3804,26,248,15,16,189,28,39,19,28,4,4,0,0,5,1,4,61,148,121,27,32,22,8,2,2,0,1,3,1,31,57,,,,,,,,,,,,,,515,421,23,0,54,44,2,0,1,34,66,1,34,65,3,11,85
144351,4770,2680,1384,3386,50,16,18,3,3,0,0,3,3,6,63,21,1368,300,117,906,45,1185,287,105,793,0,183,13,12,113,45,40,13,37,2,2,0,0,4,2,1,53,3402,199,3203,54,18,11,3,3,0,0,2,4,8,67,3329,263,3066,327,177,150,3002,86,2916,4,77,19,0,214,85,1,0,71,28,0,0,66,20,14,29,48,23,81,9,11
144564,2297,1362,890,1407,63,19,8,1,1,1,0,2,6,0,58,11,2297,373,27,1108,789,890,260,19,549,62,1407,113,8,559,727,63,19,8,1,1,1,0,2,6,0,58,0,0,0,,,,,,,,,,,,706,706,0,290,290,0,416,416,0,28,41,31,0,330,40,3,0,88,11,1,0,21,33,46,21,33,46,,,
144573,173,116,79,94,32,45,11,1,0,1,1,9,1,0,97,9,173,22,0,151,0,79,15,0,64,0,94,7,0,87,0,32,45,11,1,0,1,1,9,1,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
144740,21210,19626,18630,2580,41,9,20,11,11,0,0,4,3,12,55,18,14188,2566,1048,10476,98,13244,2555,954,9725,10,944,11,94,751,88,44,8,25,12,12,0,0,5,2,4,55,7022,5386,1636,34,11,11,9,9,0,0,3,4,28,56,5915,1339,4576,3902,778,3124,2013,561,1452,1,90,9,0,1643,814,108,1,64,32,4,0,11,43,46,7,46,47,21,36,43
144795,445,412,391,54,38,11,45,2,1,0,0,3,0,0,70,22,445,108,0,337,0,391,97,0,294,0,54,11,0,43,0,38,11,45,2,1,0,0,3,0,0,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,108,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
144865,26224,13750,7445,18779,43,7,29,10,10,0,0,4,4,2,54,8,26224,3411,1990,10713,10110,7445,2100,770,4214,361,18779,1311,1220,6499,9749,43,7,29,10,10,0,0,4,4,2,54,0,0,0,,,,,,,,,,,,7307,7307,0,1121,1121,0,6186,6186,0,19,52,28,1,3318,27,66,0,97,1,2,0,19,22,60,19,22,60,,,
144883,468,468,468,0,1,42,31,1,1,0,1,0,0,23,50,30,468,142,1,325,0,468,142,1,325,0,0,0,0,0,0,1,42,31,1,1,0,1,0,0,23,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,131,6,5,0,92,4,4,0,0,0,100,0,0,100,,,
144892,8505,6136,4592,3913,61,11,9,4,4,0,1,2,5,8,57,12,6785,804,501,2883,2597,3719,797,407,2511,4,3066,7,94,372,2593,62,13,10,4,4,0,1,2,6,2,57,1720,873,847,53,5,4,1,1,0,0,1,3,32,57,1702,617,1085,652,286,366,1050,331,719,38,53,9,0,722,58,24,0,90,7,3,0,15,24,61,9,23,68,39,27,34
144944,10251,5465,3046,7205,31,4,51,7,7,0,0,3,2,1,55,8,10251,1238,345,5065,3603,3046,832,143,1778,293,7205,406,202,3287,3310,31,4,51,7,7,0,0,3,2,1,55,0,0,0,,,,,,,,,,,,3196,3196,0,331,331,0,2865,2865,0,14,54,31,1,1222,0,16,0,99,0,1,0,12,25,62,12,25,62,,,
